iter	Logloss
1514	0.2630921841
1515	0.2630830715
1516	0.2630466314
1517	0.2630153006
1518	0.262963338
1519	0.2629334031
1520	0.2628781596
1521	0.2628384915
1522	0.2628038208
1523	0.2627578346
1524	0.2627049658
1525	0.2626833861
1526	0.2626134289
1527	0.2625414331
1528	0.2624951464
1529	0.2624643558
1530	0.2624043229
1531	0.2623533324
1532	0.2623218652
1533	0.2622888599
1534	0.2622401666
1535	0.2621649108
1536	0.2621182331
1537	0.2620318508
1538	0.2620036153
1539	0.2619415187
1540	0.2618513419
1541	0.261742717
1542	0.2616684226
1543	0.2616486955
1544	0.2616193549
1545	0.2615542226
1546	0.2614695017
1547	0.2614058966
1548	0.2613417304
1549	0.2612960612
1550	0.2612160255
1551	0.2611966186
1552	0.2611771516
1553	0.2611495428
1554	0.2611366867
1555	0.2610997653
1556	0.2610322643
1557	0.2609464355
1558	0.2608970577
1559	0.2608163635
1560	0.2607590575
1561	0.2607382508
1562	0.2606736128
1563	0.2606589167
1564	0.2606061703
1565	0.2605755327
1566	0.2605588437
1567	0.2605113262
1568	0.2604907068
1569	0.2603800831
1570	0.260328847
1571	0.2602843065
1572	0.2602180868
1573	0.2601682857
1574	0.2601450659
1575	0.2600888145
1576	0.2600402229
1577	0.259999646
1578	0.2599815034
1579	0.259954305
1580	0.2598902449
1581	0.259816515
1582	0.2598022548
1583	0.2597952096
1584	0.2597492405
1585	0.2597348568
1586	0.259686865
1587	0.2596258031
1588	0.2595701087
1589	0.2594922538
1590	0.2594596263
1591	0.2594021709
1592	0.259314187
1593	0.2592616525
1594	0.2592239081
1595	0.2591606219
1596	0.2591115693
1597	0.2590324068
1598	0.2589679088
1599	0.2589416856
1600	0.2588657087
1601	0.2587863778
1602	0.2587390577
1603	0.2586536371
1604	0.2586122995
1605	0.2585755262
1606	0.2585577352
1607	0.2584935132
1608	0.2584723481
1609	0.25843797
1610	0.2583741497
1611	0.2582884193
1612	0.2582669542
1613	0.2582087419
1614	0.2581614487
1615	0.2580720609
1616	0.2580209964
1617	0.257977419
1618	0.2579162266
1619	0.2578727527
1620	0.2577989336
1621	0.257745631
1622	0.2577043032
1623	0.2576817817
1624	0.257593522
1625	0.257548982
1626	0.2575093105
1627	0.2574145839
1628	0.2573861904
1629	0.2573162745
1630	0.2572655802
1631	0.2572106975
1632	0.2571820091
1633	0.2571511968
1634	0.2570956733
1635	0.2570523954
1636	0.2569787801
1637	0.2569290414
1638	0.256875034
1639	0.2568368965
1640	0.2568051168
1641	0.2567293938
1642	0.2567249813
1643	0.2566557292
1644	0.2566473069
1645	0.2566324415
1646	0.256574179
1647	0.2565132717
1648	0.2564942634
1649	0.2564772587
1650	0.256431153
1651	0.2563763907
1652	0.2562705527
1653	0.2562243082
1654	0.2561576566
1655	0.2561228606
1656	0.2560547153
1657	0.2560042042
1658	0.2559349627
1659	0.2558906715
1660	0.2558621052
1661	0.2557984227
1662	0.255781976
1663	0.2557372183
1664	0.2556903494
1665	0.2556560978
1666	0.2556229812
1667	0.2555678645
1668	0.2554817228
1669	0.2554348073
1670	0.2554060323
1671	0.2553397421
1672	0.2552843615
1673	0.2552237099
1674	0.2551903751
1675	0.2551373779
1676	0.255086398
1677	0.2550495251
1678	0.2550040415
1679	0.2549851349
1680	0.254953602
1681	0.2549240369
1682	0.2548691511
1683	0.2548137631
1684	0.2547631195
1685	0.2547142879
1686	0.2545976303
1687	0.2545572257
1688	0.2545292942
1689	0.2544575261
1690	0.2543979249
1691	0.2543399844
1692	0.2542964422
1693	0.2542583895
1694	0.2541921483
1695	0.2541710593
1696	0.2541295331
1697	0.2540852217
1698	0.2540346569
1699	0.2539574837
1700	0.253893807
1701	0.2538361653
1702	0.2537714249
1703	0.2537368044
1704	0.2536490546
1705	0.253608861
1706	0.2535228926
1707	0.2534405352
1708	0.2533739525
1709	0.2533363396
1710	0.2532783136
1711	0.2532119284
1712	0.253148978
1713	0.2530426107
1714	0.2529938849
1715	0.2529671425
1716	0.2529334973
1717	0.2528972552
1718	0.2528204124
1719	0.2527534567
1720	0.2527077825
1721	0.2526805799
1722	0.2526418428
1723	0.2526291686
1724	0.2525911355
1725	0.2525599371
1726	0.2525435661
1727	0.2525024056
1728	0.2524795167
1729	0.2524296513
1730	0.2523634332
1731	0.2522847572
1732	0.2522169633
1733	0.2521302548
1734	0.2520848941
1735	0.2520189665
1736	0.2519726274
1737	0.2519469825
1738	0.2519212022
1739	0.2518569446
1740	0.2518450712
1741	0.2518406528
1742	0.2517846488
1743	0.2517305547
1744	0.2516567758
1745	0.2515709703
1746	0.2515540646
1747	0.251518921
1748	0.2514798191
1749	0.2514427746
1750	0.2513907327
1751	0.2513420655
1752	0.2512901147
1753	0.2512386111
1754	0.2512172137
1755	0.2512033859
1756	0.2511567369
1757	0.2510983873
1758	0.2510097367
1759	0.2509540727
1760	0.2509182763
1761	0.2508905291
1762	0.25082372
1763	0.2507853619
1764	0.2507328765
1765	0.2507135124
1766	0.2506969599
1767	0.2506640409
1768	0.2506300045
1769	0.2506168904
1770	0.2505603833
1771	0.2504972472
1772	0.2504553508
1773	0.2504095627
1774	0.2503539358
1775	0.2503105837
1776	0.2502531613
1777	0.2502137237
1778	0.250142801
1779	0.2500861419
1780	0.250010671
1781	0.2499878654
1782	0.2499498222
1783	0.2498620257
1784	0.2497978781
1785	0.2497713429
1786	0.2497182826
1787	0.2497033851
1788	0.249621086
1789	0.2495756585
1790	0.2495133056
1791	0.2493581791
1792	0.2493340665
1793	0.2492651179
1794	0.2492174044
1795	0.2491912161
1796	0.2491313771
1797	0.249121893
1798	0.2491127049
1799	0.249064801
1800	0.2490589421
1801	0.249029654
1802	0.2489879365
1803	0.2489525189
1804	0.2489435465
1805	0.2488525459
1806	0.2488314099
1807	0.2487978179
1808	0.2487750846
1809	0.2487278449
1810	0.24869277
1811	0.2486501958
1812	0.2486044813
1813	0.248538441
1814	0.2484793463
1815	0.2484297322
1816	0.2483759736
1817	0.2483305959
1818	0.2483214405
1819	0.2482622708
1820	0.2482376881
1821	0.2481977637
1822	0.2481583809
1823	0.248116074
1824	0.2480608144
1825	0.2479984493
1826	0.2479324188
1827	0.2478933805
1828	0.2478537861
1829	0.2477412601
1830	0.2476883239
1831	0.2476587198
1832	0.2476164645
1833	0.2475744476
1834	0.247518953
1835	0.2474700007
1836	0.2474199596
1837	0.2473769505
1838	0.2473123176
1839	0.2472812794
1840	0.2472299374
1841	0.2471634346
1842	0.2471218021
1843	0.2471035139
1844	0.2469855548
1845	0.2469261883
1846	0.2468360051
1847	0.2468140162
1848	0.2467838053
1849	0.246756743
1850	0.2467163124
1851	0.2466642971
1852	0.246594809
1853	0.2465656333
1854	0.2464999472
1855	0.2464982086
1856	0.2464734249
1857	0.2464271007
1858	0.2463935487
1859	0.2463678422
1860	0.2462983543
1861	0.2462536558
1862	0.2461856398
1863	0.2461604405
1864	0.2461040812
1865	0.2460545366
1866	0.245993211
1867	0.2459405762
1868	0.2458712375
1869	0.2458200516
1870	0.2457594598
1871	0.2457339745
1872	0.2457143184
1873	0.2456341749
1874	0.2455997133
1875	0.245552398
1876	0.2455142219
1877	0.2454500198
1878	0.2454186514
1879	0.2453532895
1880	0.245318684
1881	0.2452652817
1882	0.2452520504
1883	0.2452104827
1884	0.2451845137
1885	0.2451269785
1886	0.2450561452
1887	0.2450404126
1888	0.2449614721
1889	0.2449105406
1890	0.244900486
1891	0.2448608679
1892	0.2448095281
1893	0.2447641343
1894	0.2446822583
1895	0.2446435577
1896	0.2446241262
1897	0.2445756621
1898	0.2445503339
1899	0.244515949
1900	0.2444750586
1901	0.2444270312
1902	0.2444049647
1903	0.244362022
1904	0.2443350048
1905	0.2442510607
1906	0.2441994966
1907	0.2441372758
1908	0.2441150439
1909	0.2440481664
1910	0.2440047262
1911	0.2439440736
1912	0.2439012845
1913	0.2438273417
1914	0.2437799585
1915	0.2437421396
1916	0.2436988316
1917	0.2436583136
1918	0.2435657152
1919	0.2435158508
1920	0.2434521727
1921	0.2434462418
1922	0.2433686916
1923	0.2433439649
1924	0.2432842321
1925	0.2432444297
1926	0.2431981591
1927	0.2431355435
1928	0.2430661168
1929	0.2430342981
1930	0.2429117209
1931	0.2428782901
1932	0.2428610305
1933	0.2428242061
1934	0.2427714068
1935	0.242705753
1936	0.2426661357
1937	0.2425774942
1938	0.2425548781
1939	0.242539308
1940	0.2424527412
1941	0.2424064369
1942	0.242344499
1943	0.2423075016
1944	0.2422136625
1945	0.242187222
1946	0.2421340655
1947	0.2421097064
1948	0.2420721801
1949	0.2420485926
1950	0.2419707081
1951	0.2419244099
1952	0.2418705667
1953	0.2418385155
1954	0.2418024435
1955	0.2417797909
1956	0.2417516978
1957	0.2417021637
1958	0.2416627215
1959	0.2416144893
1960	0.2415590543
1961	0.2415190855
1962	0.2414545484
1963	0.2414016034
1964	0.2413638178
1965	0.2413467467
1966	0.241336215
1967	0.2413183037
1968	0.2412732555
1969	0.2412625617
1970	0.2412146284
1971	0.2412008883
1972	0.2411622775
1973	0.2411200967
1974	0.2410956627
1975	0.2410552876
1976	0.2410294656
1977	0.2409755156
1978	0.2409510038
1979	0.2409352775
1980	0.2409061668
1981	0.2408720119
1982	0.2408097295
1983	0.2407635146
1984	0.2406871512
1985	0.2406490297
1986	0.2405848403
1987	0.2405120468
1988	0.2405048144
1989	0.2404739248
1990	0.2404354583
1991	0.2403793748
1992	0.2403218288
1993	0.2402828272
1994	0.2402375265
1995	0.2402302121
1996	0.2401991478
1997	0.2400774685
1998	0.2400148779
1999	0.2399652124
2000	0.2399014392
2001	0.2398757481
2002	0.2397680207
2003	0.2396977499
2004	0.2396819971
2005	0.2396506265
2006	0.2396355488
2007	0.23960018
2008	0.2395680407
2009	0.2395391908
2010	0.2395209111
2011	0.2394919444
2012	0.239450822
2013	0.2394097629
2014	0.2393818563
2015	0.2393219932
2016	0.2392763088
2017	0.2392234436
2018	0.2391010975
2019	0.2390764635
2020	0.2390408178
2021	0.2389947437
2022	0.2389526234
2023	0.2389027752
2024	0.238878525
2025	0.2388588853
2026	0.2388225633
2027	0.2387648431
2028	0.2387203638
2029	0.2386752921
2030	0.2386599652
2031	0.2386086549
2032	0.2385796138
2033	0.238548124
2034	0.2384672258
2035	0.2384341254
2036	0.2383720386
2037	0.2383271353
2038	0.2382992049
2039	0.2382473504
2040	0.2382119608
2041	0.2381961464
2042	0.2381545593
2043	0.2381375353
2044	0.2381189149
2045	0.2380764879
2046	0.2380548298
2047	0.2380289742
2048	0.2380160488
2049	0.2379597472
2050	0.2379260175
2051	0.2379037742
2052	0.2378490474
2053	0.2378269426
2054	0.2378041013
2055	0.2377414555
2056	0.2376966251
2057	0.2376684728
2058	0.2376311666
2059	0.2375331911
2060	0.2374936865
2061	0.2374788881
2062	0.2374380394
2063	0.2373454152
2064	0.2372624129
2065	0.2372332286
2066	0.2371507811
2067	0.2371073397
2068	0.2370841503
2069	0.2370353734
2070	0.2369822819
2071	0.2369493607
2072	0.2368827711
2073	0.2368680357
2074	0.2368135442
2075	0.2368037638
2076	0.2367197354
2077	0.2367059744
2078	0.2366256887
2079	0.2366080031
2080	0.2365689827
2081	0.2365443617
2082	0.2364913808
2083	0.2364524317
2084	0.2364318356
2085	0.236396814
2086	0.2363614533
2087	0.2363356441
2088	0.2362819252
2089	0.2362446007
2090	0.2362013873
2091	0.2361792478
2092	0.2361488556
2093	0.236140231
2094	0.2361069738
2095	0.2360512345
2096	0.2360363772
2097	0.2360006579
2098	0.235892398
2099	0.2358681047
2100	0.2358162709
2101	0.235783325
2102	0.2357523393
2103	0.2357284463
2104	0.2357019849
2105	0.2356538883
2106	0.2356146832
2107	0.2355971083
2108	0.2355516229
2109	0.2355453315
2110	0.2354850508
2111	0.2354040479
2112	0.2353778825
2113	0.2353526743
2114	0.2353192773
2115	0.2352831506
2116	0.2352482999
2117	0.2352171421
2118	0.2351965169
2119	0.235127547
2120	0.2351164174
2121	0.2350988946
2122	0.2350006923
2123	0.2349642276
2124	0.2349347087
2125	0.2348353638
2126	0.2347948933
2127	0.2347647675
2128	0.2346579235
2129	0.2346108683
2130	0.2345762612
2131	0.2345410523
2132	0.2344738074
2133	0.2344426396
2134	0.234428981
2135	0.2344033082
2136	0.234390599
2137	0.2343474038
2138	0.2343205665
2139	0.2342757973
2140	0.2341851418
2141	0.2341566328
2142	0.2341363252
2143	0.2340894986
2144	0.2340075879
2145	0.2339361777
2146	0.233929359
2147	0.233873224
2148	0.2338288096
2149	0.2338092114
2150	0.233775889
2151	0.2337539946
2152	0.2336952919
2153	0.2336492089
2154	0.2336289214
2155	0.2336095074
2156	0.2335698458
2157	0.2335265909
2158	0.2334853633
2159	0.2334385521
2160	0.2334172015
2161	0.2333797495
2162	0.2333655616
2163	0.2332974866
2164	0.2332591766
2165	0.233253603
2166	0.2331555524
2167	0.2331193609
2168	0.2330487817
2169	0.2330129193
2170	0.2329464242
2171	0.2328937387
2172	0.2328386809
2173	0.232808284
2174	0.232772716
2175	0.2327000159
2176	0.232632501
2177	0.2325906581
2178	0.2325233751
2179	0.2324966528
2180	0.2324333837
2181	0.2323849906
2182	0.2323334687
2183	0.232301756
2184	0.2322532766
2185	0.2322364027
2186	0.2321480495
2187	0.2321188653
2188	0.2320633276
2189	0.2320374564
2190	0.2319889586
2191	0.231939613
2192	0.231887023
2193	0.2318439445
2194	0.2318164541
2195	0.2317986255
2196	0.2317792546
2197	0.2317033318
2198	0.23165919
2199	0.2316204607
2200	0.2316029103
2201	0.2315917274
2202	0.2315625454
2203	0.2315197223
2204	0.2314704925
2205	0.2314429967
2206	0.2314233438
2207	0.2313889917
2208	0.2313747809
2209	0.2313474992
2210	0.231336349
2211	0.2312890011
2212	0.2312536428
2213	0.2312196936
2214	0.2311895461
2215	0.2311343518
2216	0.2311026208
2217	0.2310813683
2218	0.2310302538
2219	0.2309618715
2220	0.2309278339
2221	0.2308583865
2222	0.23083179
2223	0.2307873289
2224	0.230714942
2225	0.2306680461
2226	0.2306526316
2227	0.230622581
2228	0.2305932429
2229	0.2305585805
2230	0.2305419667
2231	0.2305211415
2232	0.2304675618
2233	0.2304446443
2234	0.2304079261
2235	0.2303930482
2236	0.230365774
2237	0.23031553
2238	0.230277128
2239	0.2302432094
2240	0.2301958942
2241	0.2301689695
2242	0.2301671637
2243	0.230127045
2244	0.2300887199
2245	0.230059686
2246	0.2299867056
2247	0.2299134836
2248	0.2299062503
2249	0.2298698641
2250	0.229836441
2251	0.2297943525
2252	0.2297573213
2253	0.2297212461
2254	0.2296845587
2255	0.2296825344
2256	0.2296444053
2257	0.229605106
2258	0.229575489
2259	0.229540066
2260	0.2295048371
2261	0.2294572639
2262	0.2294051786
2263	0.2293577116
2264	0.2293312744
2265	0.229284669
2266	0.2292608163
2267	0.2292288747
2268	0.2292161765
2269	0.2291855724
2270	0.2291266166
2271	0.2291124689
2272	0.2290597765
2273	0.2290392729
2274	0.2290055542
2275	0.228983605
2276	0.2289522197
2277	0.2289265369
2278	0.2288890342
2279	0.228851928
2280	0.228844059
2281	0.2288079923
2282	0.2287963211
2283	0.2287259357
2284	0.2286943988
2285	0.2286299035
2286	0.2286077332
2287	0.2285964463
2288	0.2285732837
2289	0.2285510489
2290	0.2285000889
2291	0.2284400034
2292	0.228396843
2293	0.2283685993
2294	0.2283213479
2295	0.2282744708
2296	0.2282546165
2297	0.2282360552
2298	0.2282070058
2299	0.228196369
2300	0.2281427847
2301	0.2281048332
2302	0.2280756446
2303	0.2280537251
2304	0.2280166343
2305	0.227982013
2306	0.227936624
2307	0.2278974144
2308	0.2278622164
2309	0.2278590585
2310	0.2278246708
2311	0.2277512009
2312	0.2277323198
2313	0.2277034616
2314	0.2276852713
2315	0.2276495929
2316	0.2276375332
2317	0.2275855267
2318	0.2275402216
2319	0.2275010187
2320	0.2274665744
2321	0.2274527972
2322	0.2273935115
2323	0.2273553778
2324	0.2272987336
2325	0.2272561728
2326	0.2272161853
2327	0.22719694
2328	0.22715376
2329	0.2271224478
2330	0.2270485094
2331	0.2270268951
2332	0.2269941449
2333	0.2269592559
2334	0.2269266097
2335	0.2269112145
2336	0.2268806227
2337	0.226865952
2338	0.2268090117
2339	0.2267648924
2340	0.2266990671
2341	0.2266441292
2342	0.2265940983
2343	0.2265423074
2344	0.2265222478
2345	0.2264954877
2346	0.2264538225
2347	0.2263761963
2348	0.2263282744
2349	0.2263200337
2350	0.2263067134
2351	0.2262659066
2352	0.2262421987
2353	0.2262033426
2354	0.2261855983
2355	0.2261262018
2356	0.2260908714
2357	0.2260658465
2358	0.2260503293
2359	0.2259987259
2360	0.2259833696
2361	0.225914495
2362	0.2258950064
2363	0.2258423928
2364	0.2258352778
2365	0.2257976433
2366	0.2257504345
2367	0.2257211781
2368	0.225688745
2369	0.2256552023
2370	0.2256424256
2371	0.2256402276
2372	0.2256328959
2373	0.2255986139
2374	0.2255664931
2375	0.2255402671
2376	0.225490058
2377	0.2254456267
2378	0.2254328542
2379	0.2254069481
2380	0.2254020664
2381	0.2253187779
2382	0.2252876601
2383	0.2252543276
2384	0.2252235534
2385	0.2251428222
2386	0.2251119525
2387	0.2251089316
2388	0.2250661782
2389	0.225034644
2390	0.2250024201
2391	0.2249878003
2392	0.224961143
2393	0.2249161689
2394	0.2248770131
2395	0.2248434238
2396	0.2248036084
2397	0.2247673961
2398	0.2247540535
2399	0.2247445677
2400	0.2247174285
2401	0.2246778735
2402	0.224630842
2403	0.224575271
2404	0.2245403367
2405	0.2245112979
2406	0.2244922639
2407	0.2244539758
2408	0.2244170689
2409	0.22438964
2410	0.2243675616
2411	0.2243250003
2412	0.2243143074
2413	0.2242580841
2414	0.2242324656
2415	0.2242089654
2416	0.2241660247
2417	0.2241372317
2418	0.2241033135
2419	0.2240357117
2420	0.2240049922
2421	0.2239523551
2422	0.2239093056
2423	0.2238840419
2424	0.2238338617
2425	0.2237929398
2426	0.2237398575
2427	0.2237214412
2428	0.22366592
2429	0.2236437582
2430	0.2235986106
2431	0.223560636
2432	0.223535649
2433	0.2235006411
2434	0.2234349867
2435	0.223417882
2436	0.2233907616
2437	0.2233663506
2438	0.2233504603
2439	0.2232956721
2440	0.2232820353
2441	0.2232269594
2442	0.223197455
2443	0.2231287417
2444	0.2230979725
2445	0.223029801
2446	0.2230057436
2447	0.2229853308
2448	0.2229577768
2449	0.2229356913
2450	0.2229122145
2451	0.2228955247
2452	0.222859037
2453	0.2228433823
2454	0.2227915638
2455	0.2227498327
2456	0.2227202849
2457	0.2227116035
2458	0.22270811
2459	0.2226729935
2460	0.2226304413
2461	0.2226136664
2462	0.2225886491
2463	0.2225533365
2464	0.2225357612
2465	0.2224698964
2466	0.2224432853
2467	0.222410003
2468	0.2223809734
2469	0.2223118946
2470	0.2222907132
2471	0.22226906
2472	0.2222414686
2473	0.2221785834
2474	0.222156193
2475	0.2221286871
2476	0.2221021109
2477	0.2220467724
2478	0.2220331184
2479	0.2219829468
2480	0.2219348112
2481	0.2218860795
2482	0.2218702887
2483	0.2218202164
2484	0.2217801229
2485	0.2217236018
2486	0.2216775759
2487	0.2216202987
2488	0.2215659832
2489	0.2215275724
2490	0.2215023741
2491	0.2214724798
2492	0.2214625716
2493	0.221420857
2494	0.2214145614
2495	0.2213755836
2496	0.2213466006
2497	0.2213227993
2498	0.2213055044
2499	0.2212831009
2500	0.2212411254
2501	0.2211953836
2502	0.2211659097
2503	0.2211233463
2504	0.2211160689
2505	0.2210678454
2506	0.2210465135
2507	0.2210055823
2508	0.2209892662
2509	0.2209310366
2510	0.220899763
2511	0.2208632229
2512	0.220851308
2513	0.2208372667
2514	0.2208011365
2515	0.2207863777
2516	0.2207452873
2517	0.2207116211
2518	0.2206742435
2519	0.2206385765
2520	0.2205981684
2521	0.220577565
2522	0.2205345666
2523	0.2204856628
2524	0.2204623473
2525	0.2204413441
2526	0.220427796
2527	0.2204036268
2528	0.2203634619
2529	0.2203354139
2530	0.2202863577
2531	0.220241693
2532	0.2202182978
2533	0.2202079484
2534	0.2201888892
2535	0.2201347121
2536	0.2200949439
2537	0.220063671
2538	0.22002703
2539	0.2199868968
2540	0.2199442532
2541	0.2199078655
2542	0.2199012355
2543	0.219891769
2544	0.2198561154
2545	0.2198328157
2546	0.2197999535
2547	0.2197735838
2548	0.2197524604
2549	0.2196957898
2550	0.2196497479
2551	0.2196291307
2552	0.2195918946
2553	0.21952031
2554	0.2194816254
2555	0.2194557368
2556	0.2194225587
2557	0.2193939827
2558	0.2193590604
2559	0.2193540031
2560	0.2193110328
2561	0.2192990861
2562	0.2192811374
2563	0.2192396394
2564	0.2192247524
2565	0.2191671608
2566	0.219150113
2567	0.2191225056
2568	0.2190874789
2569	0.2190637916
2570	0.2190583468
2571	0.2190403968
2572	0.2189866596
2573	0.2189709301
2574	0.2189334839
2575	0.2188938936
2576	0.2188529206
2577	0.2188312552
2578	0.2188191156
2579	0.2188145701
2580	0.218800642
2581	0.2187755503
2582	0.2187277506
2583	0.2186999948
2584	0.2186904461
2585	0.2186501899
2586	0.2186352438
2587	0.2186243839
2588	0.2185895274
2589	0.2185687326
2590	0.2185306532
2591	0.2185035748
2592	0.2184845995
2593	0.2184582932
2594	0.2184296041
2595	0.2183925972
2596	0.2183619132
2597	0.218339352
2598	0.2183219412
2599	0.2182768634
2600	0.2182526936
2601	0.2182031004
2602	0.2181514518
2603	0.2181120986
2604	0.2180845008
2605	0.218044682
2606	0.218014699
2607	0.2179739765
2608	0.2179598027
2609	0.217917122
2610	0.2178884927
2611	0.2178456786
2612	0.2178263757
2613	0.2177985064
2614	0.2177728412
2615	0.2177421966
2616	0.2177172118
2617	0.217685619
2618	0.2176667704
2619	0.2176556935
2620	0.2176279945
2621	0.2175756061
2622	0.2175308432
2623	0.21748586
2624	0.2174634723
2625	0.2174582833
2626	0.217413123
2627	0.2173726032
2628	0.2173301196
2629	0.2173023968
2630	0.2172867591
2631	0.2172399043
2632	0.2172216524
2633	0.2172054225
2634	0.2171997032
2635	0.2171525684
2636	0.2171279097
2637	0.217124948
2638	0.2171137988
2639	0.2170710154
2640	0.2170252167
2641	0.2169988951
2642	0.2169660369
2643	0.2169312373
2644	0.2169278999
2645	0.2169102841
2646	0.216889384
2647	0.2168605716
2648	0.2167955343
2649	0.2167564995
2650	0.2167256466
2651	0.2166921153
2652	0.2166554243
2653	0.2166324584
2654	0.2166215811
2655	0.2165951844
2656	0.2165650666
2657	0.2165214534
2658	0.2164873544
2659	0.2164581542
2660	0.2164179749
2661	0.2163801619
2662	0.2163280974
2663	0.2162992769
2664	0.2162704715
2665	0.2162411624
2666	0.2161903585
2667	0.2161601856
2668	0.216148905
2669	0.2161036179
2670	0.2160710455
2671	0.2160564569
2672	0.2160094466
2673	0.2159752552
2674	0.2159356027
2675	0.2159201725
2676	0.2159022623
2677	0.2158539699
2678	0.2158038572
2679	0.2157882895
2680	0.2157444586
2681	0.2157319231
2682	0.2156540827
2683	0.2156336396
2684	0.2156088435
2685	0.2155831144
2686	0.2155699438
2687	0.2155234537
2688	0.2155169287
2689	0.2155051782
2690	0.2154860161
2691	0.2154504054
2692	0.2154242687
2693	0.2154074637
2694	0.2153686944
2695	0.2153410006
2696	0.2152730438
2697	0.2152502155
2698	0.215213935
2699	0.2151808856
2700	0.2151500514
2701	0.2151178609
2702	0.2150834471
2703	0.2150278136
2704	0.2150159728
2705	0.214971637
2706	0.2149181285
2707	0.2148731068
2708	0.2148184121
2709	0.214789152
2710	0.2147317823
2711	0.2147032812
2712	0.214693224
2713	0.2146683012
2714	0.214655341
2715	0.214638275
2716	0.2145779184
2717	0.2145581656
2718	0.2145389212
2719	0.2144746137
2720	0.2144488753
2721	0.214379298
2722	0.2143144405
2723	0.2142790581
2724	0.2142549916
2725	0.2142274316
2726	0.2141707453
2727	0.214146319
2728	0.2141210918
2729	0.2141027756
2730	0.2140844196
2731	0.2140445374
2732	0.2140064143
2733	0.213980311
2734	0.2139522098
2735	0.2139389973
2736	0.2139195972
2737	0.2139048518
2738	0.2138947451
2739	0.2138690417
2740	0.2138365097
2741	0.2138235669
2742	0.2138011192
2743	0.2137757438
2744	0.2137629351
2745	0.2137221018
2746	0.2137037009
2747	0.2136577201
2748	0.2136215675
2749	0.2136051249
2750	0.2135873051
2751	0.2135650458
2752	0.2135202415
2753	0.213499878
2754	0.2134710603
2755	0.2134555427
2756	0.2133978497
2757	0.2133837591
2758	0.213328739
2759	0.2133019946
2760	0.2132733057
2761	0.2132328404
2762	0.2132149278
2763	0.2131972625
2764	0.2131369971
2765	0.2131127503
2766	0.2130842483
2767	0.2130488546
2768	0.2130316259
2769	0.2130171296
2770	0.2129929008
2771	0.2129466865
2772	0.2129303065
2773	0.2129158673
2774	0.2128910513
2775	0.2128624095
2776	0.2128526873
2777	0.2128123436
2778	0.2127954932
2779	0.212751093
2780	0.2127309404
2781	0.2127113916
2782	0.2126757327
2783	0.2126513232
2784	0.2126200435
2785	0.2126051331
2786	0.2125833355
2787	0.2125699976
2788	0.2125599103
2789	0.2125329478
2790	0.2125228543
2791	0.2125084833
2792	0.212496263
2793	0.2124841701
2794	0.2124487013
2795	0.2124241377
2796	0.2123844529
2797	0.2123569568
2798	0.2123308627
2799	0.2123173311
2800	0.2122973422
2801	0.2122825824
2802	0.2122777148
2803	0.2122661237
2804	0.2122038873
2805	0.2121706902
2806	0.2121542561
2807	0.2121142444
2808	0.2120490897
2809	0.2120097945
2810	0.2119737214
2811	0.2119513786
2812	0.211923658
2813	0.211875594
2814	0.2118436555
2815	0.2118147932
2816	0.2117849142
2817	0.211746678
2818	0.2117225897
2819	0.2116921669
2820	0.2116797106
2821	0.2116512875
2822	0.2116043886
2823	0.2115690339
2824	0.2115558451
2825	0.2115332298
2826	0.2115160073
2827	0.2114862781
2828	0.2114513857
2829	0.21141079
2830	0.2114065914
2831	0.2113919875
2832	0.2113441875
2833	0.2113247218
2834	0.211288158
2835	0.211263954
2836	0.2112455866
2837	0.2112215664
2838	0.2111861885
2839	0.2111310532
2840	0.2111196499
2841	0.2110879111
2842	0.2110327608
2843	0.2110196968
2844	0.21098084
2845	0.2109324943
2846	0.2108983551
2847	0.2108833025
2848	0.2108681821
2849	0.2108380985
2850	0.2108148585
2851	0.2107804316
2852	0.2107553133
2853	0.2107188605
2854	0.2107042314
2855	0.2106913978
2856	0.2106778552
2857	0.21064458
2858	0.2106172605
2859	0.2105842033
2860	0.2105395877
2861	0.2104998105
2862	0.2104796698
2863	0.210443625
2864	0.2104338536
2865	0.2103933068
2866	0.2103839625
2867	0.2103483713
2868	0.2103387473
2869	0.2103172709
2870	0.2102678961
2871	0.2102289681
2872	0.2101925088
2873	0.2101724454
2874	0.2101642255
2875	0.2101485539
2876	0.2101186839
2877	0.2100962409
2878	0.2100873972
2879	0.210070895
2880	0.2100320808
2881	0.2099973542
2882	0.2099454432
2883	0.2099199836
2884	0.2098558518
2885	0.2098288042
2886	0.2098113154
2887	0.209782469
2888	0.2097510957
2889	0.2097327592
2890	0.209701688
2891	0.209691035
2892	0.2096771307
2893	0.2096354133
2894	0.2095939697
2895	0.209555561
2896	0.2095403935
2897	0.2095154886
2898	0.2095031063
2899	0.2094890088
2900	0.2094536341
2901	0.2094382463
2902	0.2094112233
2903	0.2093874144
2904	0.2093739731
2905	0.2093348542
2906	0.2092978769
2907	0.2092585063
2908	0.2092311737
2909	0.2092058775
2910	0.2091721738
2911	0.2091399208
2912	0.2091146226
2913	0.2090559572
2914	0.2090147104
2915	0.2089621733
2916	0.2089423
2917	0.208909583
2918	0.2088829347
2919	0.2088515985
2920	0.2088148838
2921	0.2088056128
2922	0.2087969695
2923	0.2087788618
2924	0.2087735348
2925	0.2087371995
2926	0.2087036937
2927	0.2086680349
2928	0.2086281821
